Gene00,Gene01,Gene02,Gene03,Gene04,Gene05,Gene06,Gene07,Gene08,Gene09,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19
-0.896507,1.43122,-2.29192,-5.02918,-0.946994,-1.34848,-2.29337,1.18612,0.76434,-1.63205,-1.82012,-0.192914,-1.11329,1.8412,0.844295,2.39856,-1.12218,0.0118961,0.702973,-0.322975
-0.543894,-0.122598,-0.646602,-2.14372,0.251262,-0.174019,-1.22007,0.664487,-1.52668,-0.093511,-0.787188,-0.201301,0.559598,1.74257,1.9819,0.413686,0.599428,-1.70642,-0.31972,-0.282155
-0.461949,0.699746,0.635865,-0.0368905,0.397858,0.773193,-0.388405,-1.81412,0.0888087,-2.19669,-1.23173,0.531298,-1.78151,-0.678122,-1.9475,1.10839,-0.988612,-0.682537,0.181888,1.15175
0.3941,1.8796,0.984827,2.42967,0.652682,-1.96477,-0.342756,-3.73174,-1.28186,0.99243,0.679173,-0.243079,-0.277106,-1.48944,0.212792,-1.6434,-1.11131,0.516659,0.181897,-0.0585704
0.0748651,-0.795123,0.922994,0.296613,0.570494,1.02179,0.620895,-0.493791,1.44794,0.571146,1.14127,0.451924,-0.337644,0.663043,-0.44652,-1.14572,-0.640303,-0.874745,-0.688867,-0.690603
0.631795,2.15044,-0.341226,-1.69977,-0.207812,1.60713,1.58333,4.51932,0.795977,1.63077,-0.475536,2.03333,1.53511,1.80398,-0.221975,-1.74554,0.386047,0.526996,1.33214,1.33222
-0.540897,0.673499,1.72113,1.58531,-0.920492,-0.355412,-1.34666,-1.14506,-0.217183,-1.01254,-1.48956,-1.56046,-0.941909,1.42848,-0.335165,-1.41784,-1.31764,0.804679,-4.32973,-2.06829
-1.17691,0.705344,-0.959099,-0.558281,-0.719542,3.1021,-1.22246,1.89745,-1.22979,-2.12949,-1.11886,-0.77562,1.48442,0.953589,-1.7966,1.56673,-0.726329,-0.812839,0.52172,0.234203
-1.02276,-0.455541,0.940826,-0.24283,1.11534,-2.64013,-1.57912,-1.56096,0.141167,-1.4526,-1.64373,-0.958947,-1.67099,1.47707,-0.616164,-0.0304887,-1.47776,-1.16139,-1.96402,-0.0919647
-1.63357,-0.895152,-0.00553338,0.607494,-1.79446,0.398241,-2.08592,-0.288118,-1.14277,-3.03543,-3.18273,0.096068,-2.67521,0.514946,-1.36562,1.63949,-3.29702,-0.429656,-1.58105,-0.562139
0.255321,-1.62933,-2.1239,-1.12631,1.04911,-1.58719,1.50859,0.229766,2.11406,1.24558,1.67602,1.61094,1.19152,-0.047082,1.07411,0.511967,-0.630988,-0.959785,1.80705,0.334057
-0.00316658,-1.57454,-1.60963,-0.355157,-0.108577,0.349741,-0.0305264,-0.978214,-1.57044,1.09003,-0.0507147,-1.03983,0.613071,-0.178296,1.2856,-0.0533944,-2.07163,0.478117,-0.66967,-0.46729
-0.674286,-0.0434034,-0.917381,-0.764997,-1.98764,-0.0409663,-3.34951,0.987363,-1.24435,-0.483833,0.144375,0.903658,0.501483,2.05609,0.805262,-0.454649,0.898642,-0.21084,0.440572,0.658053
-1.94516,1.61859,-0.0584791,0.311844,-0.0187478,-0.633999,-3.40375,-2.02658,-1.89684,-1.92692,-1.59351,1.08107,-3.63639,-0.991579,-1.10174,-2.1598,-0.858223,-0.841351,-1.47642,-1.68756
-0.607699,-0.225036,0.301617,1.03227,-0.993679,0.0357942,-0.992,-0.481021,0.144088,0.548105,-0.32605,0.591281,-1.17447,0.957072,0.868172,-0.717362,-0.955127,-3.06541,0.692082,-0.133877
-1.12431,0.128434,-0.651917,-0.622043,0.574637,0.464327,-3.71904,0.162436,-2.37372,-1.57064,-2.24775,-0.127965,-0.47635,-0.577258,-0.227958,0.792105,-2.33107,-0.824028,-1.60902,-2.73262
-0.14496,0.378637,1.27565,2.41958,1.07114,-1.06856,-0.753485,-2.38395,0.844996,-1.44046,-0.913724,-0.756206,-1.42551,-1.2867,-1.14639,-3.05562,-0.675845,-0.827709,-0.864135,-0.589332
1.50096,-0.599794,0.58207,-1.3256,-0.437159,-0.0321462,1.6494,1.23956,1.42306,1.50729,0.604998,-0.995141,1.99672,1.18173,0.404809,0.581766,1.83434,0.209763,1.29526,0.206304
1.73351,1.18304,-1.03078,0.635863,2.20614,-1.58652,2.96274,-0.992472,2.55253,1.44108,1.1181,0.942493,-0.94378,-1.49922,-0.0169255,0.498148,1.08193,1.08983,2.32811,-0.678736
0.670368,0.00836192,1.53047,0.550187,-0.513783,-0.793539,1.79551,0.210292,2.92755,-0.621556,-0.880141,1.15271,1.12743,-0.558856,-0.663576,2.90211,0.184214,1.50961,0.382987,0.923248
1.27195,1.32955,-0.030465,0.303049,0.697942,-1.43036,2.79156,1.33574,1.61841,0.654299,0.648618,2.35113,0.881723,0.879666,0.617508,-1.16095,0.454356,-0.656913,1.22439,-0.89215
-0.00918432,-0.564328,0.628008,-0.353098,-0.468751,0.975403,0.763459,1.66906,-0.0482782,1.49224,1.06733,-1.35564,1.35531,2.20186,0.458048,-0.030969,-0.932077,0.0475181,-0.116727,2.15427
1.8729,0.0550487,1.51841,1.83095,1.56559,0.352864,1.63929,-0.273646,1.45228,2.51123,2.28092,0.701688,3.36075,0.869975,1.04838,-0.0681468,0.390979,0.966345,-0.709749,1.03478
-0.613923,-0.256804,-0.926479,-2.63981,0.422887,0.331189,-1.33654,1.13339,-1.56165,0.524026,1.05408,-1.2685,1.37512,1.48829,2.53725,1.35026,-0.672998,2.32988,-0.0188578,0.958747
-0.036082,2.69698,-0.622481,-0.448354,-0.756602,-0.577702,0.108953,-0.39697,0.0926653,-0.896655,-2.75964,0.819818,0.738719,-0.462806,-1.90256,0.912678,-0.30579,0.431799,0.242186,-1.10282
0.279499,-1.66244,0.650618,0.320043,0.136887,1.69523,0.311172,0.981874,1.27342,-0.802027,-1.2507,0.0293063,1.27526,0.71866,-0.124109,-0.801258,1.15567,0.963934,-0.374241,-0.0810863
0.289534,-0.18939,0.898452,1.24773,1.25048,0.789526,0.395246,1.60015,0.851304,-1.00705,0.272773,-0.205001,-0.235104,-0.498504,-0.510696,-0.590426,-0.18995,-1.86544,0.63321,-2.03947
-1.58234,1.31635,1.01699,-0.0187997,1.59874,-1.29373,-2.64367,-2.10101,0.771193,-0.598264,-1.39101,-1.52022,-1.85975,-0.429354,-0.10097,0.212728,-0.342214,1.10405,0.294232,-2.09164
1.01893,-0.0141285,0.695161,0.522374,0.189062,1.49295,1.83871,1.50287,1.74578,0.215933,-1.19392,0.98431,1.14163,-5.14E-05,-0.865702,0.949729,2.5579,-0.452839,0.391579,-0.831079
-0.685024,-1.52226,0.675007,0.919039,0.755047,0.113932,-2.78597,0.00580382,-1.66206,-2.15764,-2.56694,-1.19363,0.465777,-0.449946,-0.349984,0.193619,-1.25863,-1.46103,-1.61912,-0.170555
0.955283,0.978018,-1.02104,-0.83556,-1.1573,-1.12494,3.39233,1.17779,0.251428,1.30521,0.572885,0.639349,2.55284,0.363879,0.482902,1.60177,1.36699,-0.787458,-0.189563,1.92694
0.249228,-0.584328,-0.592071,-1.59708,-1.1428,1.94271,0.838526,3.01583,0.172851,-1.62399,-1.006,-1.43193,1.42069,-0.661307,-0.719455,1.95251,1.26995,0.766267,0.852151,0.122627
0.938034,1.36237,-0.686782,-1.66324,-1.23243,-0.198603,-0.166946,1.10266,-0.319262,3.11958,1.22905,-0.681614,1.0757,3.67734,-0.879788,0.917349,0.29519,0.133642,1.09825,-0.45179
-0.196321,-0.249515,-0.471851,-1.84629,1.00431,-0.617591,0.665819,-2.02671,-0.330297,-1.11032,-2.67419,-0.781335,-1.35916,0.923073,-0.705016,1.27996,0.621346,-1.80478,-2.18902,-0.497872
-0.549196,0.425632,-0.0670894,-0.0173412,1.29262,0.566953,-1.42573,-0.37312,0.621881,-0.0516719,0.105915,-0.113079,1.27027,0.700867,-0.142282,0.934699,-0.624561,0.896667,-0.678653,-0.971115
0.00953864,1.19325,1.29238,1.01134,0.12763,2.08307,-0.0108285,1.39784,1.20077,1.17742,-0.84746,1.17274,0.816512,0.411839,1.03725,1.77576,-0.388215,-0.122978,-0.234964,-0.820105
0.779808,0.802798,0.755795,-0.57258,-0.0243849,0.595383,1.43453,0.645073,1.83753,-0.00746725,-1.28795,-1.03403,1.84912,-0.624397,-0.510814,1.03016,0.0650202,-0.675943,0.808988,0.0570957
-0.132831,-1.52552,1.12947,0.358478,-0.447708,1.84229,-0.588706,0.90595,-1.87675,0.522713,0.694462,0.770085,0.564083,-0.637385,0.791569,0.711186,1.75387,0.0531795,0.725753,-0.599848
-0.340723,-0.628135,-0.439788,-2.02183,0.675866,-0.923177,-0.818763,-0.0418001,0.456187,-0.29216,1.43931,-1.49203,-0.0921149,1.44253,-2.14058,-1.17161,0.609895,-0.478564,1.26399,0.82704
-1.85178,-1.87108,-0.982491,0.505422,-0.781071,0.435387,-5.11906,-1.00485,-4.26985,-1.64462,-1.5477,1.77936,-2.10758,-0.922946,-1.15844,1.00397,-0.146092,-1.34986,-0.0772285,-0.697338
1.02558,0.508536,0.405927,0.300778,1.19218,-0.959295,1.45617,-1.16758,0.843748,0.242599,0.261011,0.465126,1.13725,-0.0490288,2.2328,-0.837287,-0.558884,0.286231,-0.447646,1.96744
-0.0434627,-0.587756,0.703361,-0.394711,0.0653916,0.441277,1.37859,1.00398,2.13756,0.16158,-2.43475,-1.02164,1.96297,-0.404939,-2.96722,-0.0717119,-0.172415,1.40379,-1.53604,0.630689
1.57583,0.917902,1.27474,0.684611,0.268157,-0.724892,1.43796,1.71946,1.10537,2.21961,1.74575,0.914501,0.114169,-0.826419,1.03204,0.370455,1.30712,2.31958,0.641636,-0.957239
0.518034,-0.995467,1.25015,-0.792053,-0.638942,1.13778,-0.248784,3.45658,1.18109,0.359493,-0.228918,0.838866,2.65849,-0.178558,2.65405,0.958131,0.497111,0.587575,-0.989828,-0.480131
1.16473,1.49948,-1.51649,-2.50446,-0.0740399,-2.02838,3.0319,0.386655,2.50731,2.02067,1.38047,-0.914146,0.992683,1.99816,0.907041,-1.02749,0.706566,0.661514,-0.335467,0.958422
-1.39428,0.386202,0.626006,-0.769721,1.95537,-0.451282,-2.10645,-1.53908,-1.87743,-1.13676,-1.84642,-0.0131405,-1.77096,1.43597,0.879113,-1.33859,-1.29683,2.16301,-0.767078,-0.356284
-0.87621,-1.1169,0.53139,0.886812,0.274948,-0.0493327,-3.18546,-2.996,-0.320052,-0.432496,-0.936906,-1.58555,-2.69856,0.127306,-0.0693671,-0.436538,-1.68601,0.991128,-1.24603,0.0147865
-0.683816,-0.619371,-0.964885,-1.23022,1.47246,0.838409,-0.85309,3.10286,-0.550218,0.559931,0.132374,-0.652572,1.95164,1.77081,0.0305917,1.03671,-0.77716,1.52746,-0.0619694,3.63823
1.30433,0.0415937,0.765706,0.403542,0.452652,-0.816888,2.63866,-0.113663,1.89947,0.240803,0.890424,-0.588997,1.33757,0.145384,-1.16163,1.56787,0.200913,0.699865,2.406,-0.833811
0.565021,0.452965,-1.46782,0.692721,-1.7154,-0.851477,-0.53781,-0.895211,1.09955,1.31505,-0.535002,-0.230188,-0.961209,1.27477,1.58282,0.287365,0.680368,1.56022,1.77418,-0.449736
0.039977,0.870561,-1.67154,1.6739,0.689313,-1.04178,-0.00245805,-2.27674,-2.09331,-1.66765,-2.50249,-0.698883,-1.33596,-2.49093,-0.85719,-1.50403,-0.989206,1.03807,-1.59928,-0.963583
0.260802,-0.174451,0.394102,1.08872,-0.111081,-0.940876,0.555621,-1.61974,-0.463993,-0.342654,-0.318367,2.18846,0.331014,0.672269,0.0279381,-1.59435,-2.34057,-0.565598,-0.549643,2.07661
0.939666,-1.65568,-1.16584,0.480032,0.400248,0.853898,2.18174,2.07472,0.501518,-0.178098,-0.304001,1.05199,2.64026,0.0298172,0.765721,1.17572,2.77197,-0.41116,3.3447,0.736164
-0.0808094,-1.41054,-0.554506,-0.414535,0.0933677,0.160366,0.089113,-0.417802,2.17916,-0.622631,0.166367,1.35229,-0.95237,0.179829,-0.913064,1.4466,-0.186689,-1.47962,1.02543,-0.617034
-0.580017,0.787194,-1.70562,-1.54186,-1.45425,-0.0795855,-0.247238,1.20404,-2.13208,-2.69008,-1.94487,-0.833278,-1.3894,-0.484984,-1.27127,1.33285,1.16413,0.389281,0.400889,1.3985
0.113709,0.791383,-0.971605,-3.13074,2.32026,-1.40769,-0.024407,1.07745,-0.950272,-1.12078,-1.75745,-1.45755,0.606352,0.79211,0.445839,1.37742,-0.717067,-1.39029,-0.610567,-0.269823
1.89284,0.401704,0.837417,0.700677,1.78784,-0.421511,2.2309,1.29568,0.985998,0.465195,1.61509,-1.7114,1.36944,-0.0285065,-0.829067,-0.999445,-0.0887437,0.33616,-0.629226,-0.0777691
-0.300465,-1.71938,-0.57743,-1.28068,-0.426291,-1.27698,-1.27642,0.248496,-0.224982,0.966338,-1.20429,0.202219,2.37497,1.61967,0.499051,1.19069,-1.69268,-1.38535,-0.672192,0.283544
-1.78533,-0.490141,0.351556,1.06046,0.373404,-0.800624,-3.83513,-3.38147,-2.91381,-1.48254,1.4357,0.610864,-3.14322,-0.160622,-1.92579,1.72885,-0.726594,0.185054,0.255103,1.08592
2.45948,-0.301854,1.16178,2.41971,0.450914,-0.0233245,2.17636,1.32696,1.87631,3.16009,1.8654,0.989402,2.11382,-1.99347,1.78873,-2.10484,1.23003,-0.361149,1.25209,0.0296576
0.193324,-1.54327,-0.617982,-0.39022,-1.27776,0.95136,-0.488329,1.6095,-0.210628,1.14445,1.15378,0.23686,2.89467,0.807983,1.94099,0.527288,0.0437648,-0.258798,1.06859,0.266986
-2.87233,-1.62428,-1.03944,-0.780941,-0.587234,1.44196,-5.00213,-0.793102,-2.66758,-3.79034,-1.35702,0.389005,-2.67652,0.402255,0.114791,-0.251352,-1.38812,0.367147,-1.66791,0.247589
-0.749129,-0.599772,0.263836,-0.181137,0.953165,1.33084,0.367092,-0.197261,1.97347,-1.5054,-1.05109,0.558591,-0.650798,0.50863,-2.34017,-0.813787,-0.19372,0.534388,-1.13642,-0.422132
-0.260676,0.61508,1.59489,0.73814,1.98245,-1.35223,0.254691,-2.07646,0.831289,0.00802683,0.807724,1.30728,-1.95249,-0.544175,-2.78518,-0.459474,-1.94446,0.50479,-1.5865,0.244976
0.150495,0.447961,-0.416576,-1.50531,0.396817,0.85216,-0.475657,3.70126,0.279503,1.6832,0.696984,0.169477,2.7057,-0.58619,3.32606,-1.70729,-1.26747,1.2566,0.978606,0.571437
-1.34783,-0.262059,-0.199771,0.0461939,0.303764,0.93235,-1.32133,-1.97651,-0.627087,-0.678814,0.231988,0.478768,-0.779154,-0.117905,2.8895,0.935941,-0.436751,1.61512,0.28837,1.39285
1.50308,0.352238,1.73433,1.59903,0.478529,0.126401,3.33882,-0.0430167,3.33699,2.41013,2.88837,0.468295,1.30686,-0.123704,1.58438,0.793202,0.486279,-0.545779,0.521995,0.47614
-1.14661,1.43009,0.198245,0.944089,0.668265,1.03258,-0.818695,-1.80085,-1.98009,-2.30613,-1.58238,-1.81162,-1.40972,-0.141917,-0.859066,-0.096502,-0.74882,0.2504,-0.479439,-0.766101
0.922298,0.401916,1.15365,0.981005,0.598798,-1.09146,1.83799,-0.962558,1.2619,0.274026,-2.2856,1.1888,1.1817,0.644661,0.531775,0.743268,0.536758,-0.146292,-0.497227,-0.556594
-1.1398,-1.58525,-1.507,-1.11664,-0.910386,2.71729,-1.48231,3.88277,-1.05971,-1.8194,-2.56923,-0.0414185,1.77822,0.76887,-3.02314,-1.15509,-1.85021,0.187932,-1.11702,-1.05788
-0.420261,-1.42364,1.43148,2.13272,0.247687,0.608129,-1.19048,-1.46393,-1.48362,-0.394208,0.123737,0.186231,-1.80121,0.798407,-1.10716,-0.11258,-0.192047,0.419831,-1.58222,-0.583085
-0.167986,1.28774,1.59339,0.748053,-0.00874107,-2.12068,0.000412613,-4.07186,-1.80165,-0.826936,-1.80954,0.702526,-1.34371,-0.869179,-1.61571,-1.10421,-2.32138,0.0831391,-0.472643,-0.767647
-0.126588,1.75613,-0.465897,0.0260016,1.62622,-0.109916,-1.08221,-0.269013,-0.765593,-2.05178,-2.6195,-0.161523,-1.37452,-0.404664,-0.353942,1.2017,-0.299795,-0.775935,-0.965162,-1.959
-0.223006,0.0108755,1.24723,-0.319994,-3.4176,0.314569,-0.9984,2.29033,-0.658754,-0.700553,0.26043,1.03904,0.631635,0.976761,0.937567,-1.17667,-0.645703,1.31296,2.12396,0.0164217
-1.04344,1.23252,-0.621183,-0.312542,-0.15995,-0.528361,-1.07979,-1.00405,-1.19343,-0.248172,1.07714,0.306293,-1.62826,-0.0413742,-0.495164,-1.7291,-1.08152,-0.0604972,-0.0673044,0.383398
1.11146,1.48829,0.0591615,1.9592,-1.10204,-0.786116,0.266251,1.21927,-0.391395,0.668417,-0.385809,-0.00874393,0.832455,1.02322,-0.380553,-1.74488,2.27432,-1.01551,0.329507,-2.06136
0.25658,-0.932789,-0.289474,0.211231,-0.0454324,-0.881504,0.906087,-1.01126,-0.179506,0.613209,1.76169,-0.578228,-1.477,2.03529,-0.189243,2.34931,1.39745,0.293149,1.79088,-0.170713
1.82417,-0.21838,0.291916,1.23118,-0.567669,-0.690807,3.48764,-0.295508,3.09737,3.59365,3.83573,-0.440513,1.58705,-2.12348,0.947467,-1.43879,1.45014,0.0438625,1.90755,0.513989
2.20841,3.24002,0.259508,-0.46581,1.78163,-1.07393,2.45011,0.315447,2.65842,1.61127,0.705628,-0.472431,0.0174003,0.545529,0.70319,1.99223,3.14936,0.0423718,0.978052,-0.983834
0.180809,-0.293652,0.73923,1.18928,0.142823,-1.62324,0.204004,-3.19976,1.60746,1.66686,2.05381,0.548231,-3.0676,-0.871656,-0.0138352,-2.75583,-0.10176,0.996189,-0.908259,1.02206
0.229263,-0.456889,-1.01294,-0.931904,0.979478,-0.587368,-0.617434,0.293577,-0.331452,1.7591,4.82671,0.107947,1.86729,0.854892,0.38308,-0.842593,0.126596,0.233407,-0.556256,2.15609
0.0128519,1.24944,1.04975,4.15521,2.67046,-2.18835,-0.831921,-5.12588,-1.37889,0.51603,-0.0382828,-1.19168,-2.04736,-1.31278,-1.64966,0.0210918,-1.68404,1.1065,-0.700015,-0.850046
-1.3125,-1.2199,-2.03745,-2.8805,-0.310577,1.62412,0.222028,1.39602,-0.746497,-0.867885,-1.44415,0.57703,-1.08896,0.481915,-0.0535178,0.751182,-0.635927,-1.2902,0.812895,1.21653
0.0922128,-1.28511,0.417071,-0.36111,0.428627,-0.756099,1.41402,-0.836528,1.60382,1.57113,1.18283,-0.729855,-0.806645,3.00319,-1.1283,0.79976,1.43222,0.581844,1.46773,0.426909
-0.596753,-0.528637,-0.252224,0.525973,-1.66371,0.82351,-1.0549,0.425971,-0.26955,1.3379,0.734508,0.300499,-0.540342,0.620924,-0.932398,-2.11599,0.158678,-1.17696,-0.636876,0.510129
-0.829446,-1.31103,-1.896,-2.46494,-1.39492,0.58225,-1.66659,2.32111,-0.600221,0.452246,0.2606,-0.571767,1.07716,1.21622,2.48167,1.45665,-0.130859,-0.543126,2.07325,2.20536
-1.19298,-1.22309,1.5174,2.2401,0.346665,-1.34955,-2.39884,-2.79876,-0.690003,-1.39433,1.46878,0.0395076,-3.30024,0.727315,-0.593997,-3.18527,-1.62326,0.358361,-0.958561,-1.45977
0.886468,0.162819,1.70635,1.47012,0.537434,-0.184576,1.0729,-0.539637,1.78631,2.1866,1.80639,0.282674,0.169196,-1.5299,-1.73913,-0.12401,0.662912,0.364695,1.37362,0.702849
-0.538463,0.718335,0.507989,-0.197812,0.0295561,-0.106629,-0.772761,0.79881,-0.7807,0.745503,1.98884,-0.181543,0.312676,-0.56101,1.40518,-0.597728,-1.39374,1.42204,-1.90004,1.17696
-0.834314,-1.47213,-0.0380107,-0.558444,-0.812284,1.12199,-1.12449,0.206677,-0.932563,-1.40212,-0.437235,0.643055,-1.10125,0.0275188,0.107321,-1.23655,-0.844032,0.15567,-2.29305,-0.00969819
-0.807492,0.146216,0.790037,0.227706,2.1576,0.846501,-0.0931128,0.345415,-0.440767,-1.08034,-2.01849,0.480202,-0.238298,-0.364407,-0.781149,0.457276,-0.199264,-0.795064,-0.738655,-0.0760657
-0.790763,-0.933538,-0.589578,-0.685386,-1.53823,1.76038,-0.169056,1.40796,0.167374,-0.985702,0.50716,0.726002,1.16309,-1.53957,-1.61061,0.132577,-0.685273,-0.0119519,1.81397,1.50675
1.74329,1.4378,1.39388,0.127291,0.485012,0.137551,1.41685,0.357726,0.80403,1.10358,1.23365,0.0745736,2.12856,0.205431,0.176988,-1.50081,2.09909,-1.86771,1.39159,2.55367
0.481328,-0.637307,-0.141367,-0.844103,-1.0828,2.06078,-0.833322,3.57188,-0.334401,-0.539295,0.147543,0.0952379,2.01418,0.83005,-1.1362,1.23617,3.31051,-1.15846,3.38725,-0.770666
-0.358435,-0.152164,-1.28014,-0.415683,0.114411,2.94317,-0.707826,3.21035,-2.23225,-0.613493,0.728042,-1.01776,3.26629,-0.712497,0.897136,-0.148096,0.877671,-0.328157,-0.0946083,0.836027
-1.90493,-0.298164,0.953599,0.216114,-3.10345,3.30459,-3.6602,1.81153,-2.18772,-2.96545,-0.324521,1.02217,-0.404297,0.295011,-1.76163,-2.39734,-0.702218,-1.55106,-1.6601,0.246373
0.0970683,0.842866,1.25227,1.84784,0.943048,-0.846977,-0.231187,-2.51963,0.824624,1.3287,0.17166,-0.622898,-0.288885,-2.26039,-2.02521,0.738163,-1.72086,-0.0853506,-1.336,-0.862161
-2.28797,-0.79698,-1.10909,-1.13121,-0.0874615,-0.839408,-3.35104,-3.41828,-2.45478,-3.53622,-2.36,0.848491,-2.82565,0.0249021,-0.570843,-0.205917,-1.23772,-0.504606,-2.83846,1.64374
-0.610594,-0.910688,-1.12417,-2.80624,0.785351,-2.2223,-0.860223,-0.439386,-1.80611,-1.99972,-1.68657,0.211196,-0.573212,1.34577,-1.62032,1.26117,-1.43501,0.801576,-0.842646,0.121729
0.0317466,0.00311666,-0.0662992,1.12217,-0.58025,1.92811,0.932592,1.7556,-0.325405,1.31925,0.915948,-0.950426,2.10686,-1.02425,-1.44709,-1.57637,0.858514,0.501179,1.73899,-0.0956336
-1.26734,-0.662772,-1.76635,-1.44355,0.113928,-1.15855,-2.02807,-1.75418,-0.761362,0.225376,1.20791,1.14366,-0.703329,-0.674094,1.46999,0.78763,-1.1208,-0.401151,-0.329311,-1.44628
-0.84548,0.182965,-1.31952,-2.31242,-0.958293,0.218765,-2.02006,3.25125,-1.64978,0.107019,1.6748,0.66676,0.821705,0.735799,1.74678,0.54966,0.27411,-0.803434,1.42659,1.42497
0.0483169,0.713077,0.669908,-0.796819,1.03605,-0.717529,1.03051,-0.352385,1.72916,-0.903657,-1.66521,-0.493931,-0.779699,-0.312686,0.0647933,-0.136105,0.1535,-1.43908,-0.742114,-0.703561
-0.253755,1.41608,-0.202767,-0.501103,-0.225097,-1.31139,-1.20643,1.19419,-0.629186,-0.452236,-2.2088,-0.400241,1.7112,-0.61433,0.207046,-0.0143278,-1.01754,0.129571,1.27344,-1.3267
1.53143,-0.503274,-1.41104,-0.852729,1.1308,-0.402762,3.30525,0.607171,4.15644,1.7024,0.525082,0.253052,1.85258,-0.0872784,0.962479,1.66651,0.628933,-0.392986,0.996006,0.592922
0.0743258,-0.770434,-2.29598,0.433841,-0.180973,-0.450193,-2.29083,-2.17957,-0.501997,0.732683,-0.486243,-0.488919,-3.04835,-1.42364,0.507963,0.87154,0.410319,-0.704467,-1.19042,0.247044
2.10924,0.54501,0.708519,0.576783,-0.277897,1.33723,1.69848,-0.812568,0.585777,1.64115,0.869772,-1.17423,2.54748,1.41518,-0.184264,0.797663,1.05863,-0.284453,0.66906,-1.18473
-0.143391,0.407964,-0.144697,-0.415401,-0.214479,0.872604,-0.55855,-0.215023,-1.40797,-1.09894,0.0475843,1.34007,0.871473,-0.449594,-0.600466,1.3585,-0.449497,0.505134,-0.033314,0.123326
0.371579,0.308673,2.13874,3.02773,-0.134166,-0.0634456,-0.189889,-1.75807,0.305115,1.18788,1.53866,0.741488,0.0438438,-0.911385,-0.435404,-1.23995,1.57916,-1.06094,-0.667759,0.373157
-0.683082,0.172162,1.41578,-0.0569338,0.354615,0.348562,1.40417,0.180705,1.57402,-1.8664,0.197079,0.182654,-1.12507,0.984238,0.427003,0.585426,-0.295469,1.01522,-0.584587,-0.298023
-1.1043,1.3099,0.478536,-0.288429,0.508124,-0.417078,-0.70303,-1.7295,-1.12023,-0.459392,-0.754087,0.184712,-1.84783,1.27141,-2.27091,-0.682991,-0.124596,0.911069,-2.34551,1.82535
0.580867,-0.206752,0.184075,0.787875,-0.344154,0.555797,2.48588,0.523435,3.156,0.777351,3.47607,-0.776762,-0.0154178,1.77051,-0.976122,-0.523021,-0.3392,0.721444,1.12927,2.10679
0.725859,1.09173,1.02384,1.16359,0.938963,-1.32911,0.821441,-1.58925,-0.223781,1.55846,2.63797,-0.984878,-0.95664,1.10726,0.678659,0.190306,-2.60879,-1.39569,-1.09012,0.736028
0.14424,-1.14716,0.482619,1.32626,-0.894237,0.460498,0.61372,-0.641489,0.393573,-1.38807,-2.22932,-0.27177,-1.33108,-0.284289,-1.68313,-0.730157,0.861853,0.938313,-1.37549,1.5193
0.297471,-0.109308,-0.120149,-0.142979,-1.32112,0.727173,1.26071,-0.0338081,-0.0484092,-0.819047,0.0797716,-1.74544,-0.893046,-0.236667,-0.342882,-1.1761,1.81826,-0.34066,2.04799,-0.356378
1.01632,0.369424,-1.16116,-0.3912,1.06826,-0.246207,1.6525,1.42554,0.132241,2.39276,1.36485,-0.905461,2.34134,1.56051,1.41272,0.116345,1.30263,-0.0322313,0.381155,0.769543
0.824766,1.74538,0.795309,-1.02302,1.89715,-0.328008,1.51061,0.994857,2.43307,1.90396,-0.176587,-0.126895,-0.508199,1.91411,-0.188038,0.2941,1.5619,-1.0643,1.76969,-0.0602539
1.29835,1.22845,0.0202345,-0.52799,-0.703421,0.863496,3.92973,2.43535,2.1379,1.58591,-0.974438,1.41865,0.599397,0.638873,0.794223,1.11742,1.64187,-0.39238,2.70299,-0.707932
-0.174626,0.606413,1.31315,0.534486,-1.09739,-0.627929,-0.426913,-0.199073,-0.150909,-0.100696,2.23,3.52653,-1.64438,0.553329,-1.07109,0.402519,-0.17429,0.699224,-0.631907,0.478075
-0.995618,-0.796808,0.758035,0.744496,-0.684745,0.790919,-0.4795,0.412363,-0.177961,-0.208148,-0.77065,0.948886,-1.56008,0.356608,-2.21125,0.542724,0.301952,-0.588074,0.939161,-1.50302
1.65533,0.761943,0.207,1.30664,0.247144,-1.02228,0.297416,-1.15668,-0.585265,0.807271,0.225062,-0.453927,1.68629,0.38029,-0.3748,-1.58876,0.854107,0.2887,0.741373,-1.20908
0.585917,0.338394,0.0413279,-0.652215,-0.401448,1.58744,0.83358,3.60235,1.78834,-0.106533,-0.273484,-0.30747,1.94202,-0.0236964,-1.33937,0.164095,1.98521,-1.39914,2.28392,-1.00349
0.755983,0.31675,0.547523,0.240646,1.31543,0.554033,1.21546,-0.772101,0.505994,0.470205,0.273722,-0.486649,0.400464,1.71095,2.4229,0.878259,0.285542,-0.312661,1.10126,-0.98957
0.388473,0.703662,-0.367314,-0.995242,0.168135,-1.75961,0.324688,-1.93254,1.07963,0.379091,0.0824349,1.38648,-0.662653,0.443126,-1.04132,1.92948,-0.15382,0.465144,2.42686,-0.111861
0.11412,1.39931,1.48745,1.55764,0.775757,0.285569,0.341222,-1.27279,-1.0973,-0.271939,0.577617,-1.27898,-1.86174,-2.23485,-0.382375,-0.694485,0.310601,0.205201,-0.45372,0.109723
